id,layer,family,name,export_name,request_type,status,target,differentiability,fusion_tags,source_tags
alpha.attention.cross-attention,alpha,attention,crossAttention,attentionCrossAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.delta-net-attention,alpha,attention,deltaNetAttention,attentionDeltaNetAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.dilated-attention,alpha,attention,dilatedAttention,attentionDilatedAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.entmax-attention,alpha,attention,entmaxAttention,attentionEntmaxAttention,AttentionRequest,standard,architecture-agnostic;future-or-emulated,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.flash-attention,alpha,attention,flashAttention,attentionFlashAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.flash-attention-backward,alpha,attention,flashAttentionBackward,attentionFlashAttentionBackward,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.flash-decoding,alpha,attention,flashDecoding,attentionFlashDecoding,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.gated-delta-net,alpha,attention,gatedDeltaNet,attentionGatedDeltaNet,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.gated-retention,alpha,attention,gatedRetention,attentionGatedRetention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.global-local-attention,alpha,attention,globalLocalAttention,attentionGlobalLocalAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.grouped-query-attention,alpha,attention,groupedQueryAttention,attentionGroupedQueryAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.hard-attention,alpha,attention,hardAttention,attentionHardAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.hash-attention,alpha,attention,hashAttention,attentionHashAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.kernel-linear-attention,alpha,attention,kernelLinearAttention,attentionKernelLinearAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.local-attention,alpha,attention,localAttention,attentionLocalAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.memory-compressed-attention,alpha,attention,memoryCompressedAttention,attentionMemoryCompressedAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.monotonic-attention,alpha,attention,monotonicAttention,attentionMonotonicAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.multi-head-attention,alpha,attention,multiHeadAttention,attentionMultiHeadAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.multi-head-latent-attention,alpha,attention,multiHeadLatentAttention,attentionMultiHeadLatentAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.multi-query-attention,alpha,attention,multiQueryAttention,attentionMultiQueryAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.online-softmax-attention,alpha,attention,onlineSoftmaxAttention,attentionOnlineSoftmaxAttention,AttentionRequest,standard,architecture-agnostic;future-or-emulated,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.paged-attention,alpha,attention,pagedAttention,attentionPagedAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.performer-attention,alpha,attention,performerAttention,attentionPerformerAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.prefix-attention,alpha,attention,prefixAttention,attentionPrefixAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.recurrent-attention,alpha,attention,recurrentAttention,attentionRecurrentAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.retention,alpha,attention,retention,attentionRetention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.ring-attention,alpha,attention,ringAttention,attentionRingAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.routing-attention,alpha,attention,routingAttention,attentionRoutingAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.scaled-dot-product-attention,alpha,attention,scaledDotProductAttention,attentionScaledDotProductAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.sinkhorn-attention,alpha,attention,sinkhornAttention,attentionSinkhornAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.sliding-window-attention,alpha,attention,slidingWindowAttention,attentionSlidingWindowAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.sparsemax-attention,alpha,attention,sparsemaxAttention,attentionSparsemaxAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.streaming-attention,alpha,attention,streamingAttention,attentionStreamingAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.strided-attention,alpha,attention,stridedAttention,attentionStridedAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.attention.top-kattention,alpha,attention,topKAttention,attentionTopKAttention,AttentionRequest,standard,architecture-agnostic,differentiable-or-estimator,attention;softmax,flashattention;mamba
alpha.autodiff.checkpoint,alpha,autodiff,checkpoint,autodiffCheckpoint,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.complex-step-derivative,alpha,autodiff,complexStepDerivative,autodiffComplexStepDerivative,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.custom-jvp,alpha,autodiff,customJvp,autodiffCustomJvp,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.custom-vjp,alpha,autodiff,customVjp,autodiffCustomVjp,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.equilibrium-adjoint,alpha,autodiff,equilibriumAdjoint,autodiffEquilibriumAdjoint,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.finite-difference,alpha,autodiff,finiteDifference,autodiffFiniteDifference,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.forward-mode,alpha,autodiff,forwardMode,autodiffForwardMode,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.forward-over-reverse,alpha,autodiff,forwardOverReverse,autodiffForwardOverReverse,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-accumulate,alpha,autodiff,gradientAccumulate,autodiffGradientAccumulate,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-all-reduce,alpha,autodiff,gradientAllReduce,autodiffGradientAllReduce,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-centralize,alpha,autodiff,gradientCentralize,autodiffGradientCentralize,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-clip-norm,alpha,autodiff,gradientClipNorm,autodiffGradientClipNorm,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-clip-value,alpha,autodiff,gradientClipValue,autodiffGradientClipValue,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-compress,alpha,autodiff,gradientCompress,autodiffGradientCompress,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-error-feedback,alpha,autodiff,gradientErrorFeedback,autodiffGradientErrorFeedback,AutodiffRequest,research,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-noise-inject,alpha,autodiff,gradientNoiseInject,autodiffGradientNoiseInject,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-reduce-scatter,alpha,autodiff,gradientReduceScatter,autodiffGradientReduceScatter,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-scale,alpha,autodiff,gradientScale,autodiffGradientScale,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-sketch,alpha,autodiff,gradientSketch,autodiffGradientSketch,AutodiffRequest,research,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.gradient-unscale,alpha,autodiff,gradientUnscale,autodiffGradientUnscale,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.hessian,alpha,autodiff,hessian,autodiffHessian,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.hessian-vector-product,alpha,autodiff,hessianVectorProduct,autodiffHessianVectorProduct,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.implicit-differentiate,alpha,autodiff,implicitDifferentiate,autodiffImplicitDifferentiate,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.jacobian,alpha,autodiff,jacobian,autodiffJacobian,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.jvp,alpha,autodiff,jvp,autodiffJvp,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.quantized-adjoint,alpha,autodiff,quantizedAdjoint,autodiffQuantizedAdjoint,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.recompute,alpha,autodiff,recompute,autodiffRecompute,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.rematerialize,alpha,autodiff,rematerialize,autodiffRematerialize,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.reparameterization-estimator,alpha,autodiff,reparameterizationEstimator,autodiffReparameterizationEstimator,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.reverse-mode,alpha,autodiff,reverseMode,autodiffReverseMode,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.reverse-over-forward,alpha,autodiff,reverseOverForward,autodiffReverseOverForward,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.scan-adjoint,alpha,autodiff,scanAdjoint,autodiffScanAdjoint,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.score-function-estimator,alpha,autodiff,scoreFunctionEstimator,autodiffScoreFunctionEstimator,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.sparse-adjoint,alpha,autodiff,sparseAdjoint,autodiffSparseAdjoint,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.stop-gradient,alpha,autodiff,stopGradient,autodiffStopGradient,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.straight-through-estimator,alpha,autodiff,straightThroughEstimator,autodiffStraightThroughEstimator,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.vector-hessian-product,alpha,autodiff,vectorHessianProduct,autodiffVectorHessianProduct,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.autodiff.vjp,alpha,autodiff,vjp,autodiffVjp,AutodiffRequest,standard,architecture-agnostic,meta,,mlir-linalg
alpha.binary_math.add,alpha,binary_math,add,binaryMathAdd,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.atan2,alpha,binary_math,atan2,binaryMathAtan2,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.average-rounded,alpha,binary_math,averageRounded,binaryMathAverageRounded,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.bitwise-and,alpha,binary_math,bitwiseAnd,binaryMathBitwiseAnd,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.bitwise-or,alpha,binary_math,bitwiseOr,binaryMathBitwiseOr,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.bitwise-xor,alpha,binary_math,bitwiseXor,binaryMathBitwiseXor,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.complex-div,alpha,binary_math,complexDiv,binaryMathComplexDiv,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.complex-mul,alpha,binary_math,complexMul,binaryMathComplexMul,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.copy-sign,alpha,binary_math,copySign,binaryMathCopySign,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.div,alpha,binary_math,div,binaryMathDiv,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.dual-number-mul,alpha,binary_math,dualNumberMul,binaryMathDualNumberMul,ScalarOpRequest,speculative,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.equal,alpha,binary_math,equal,binaryMathEqual,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.floor-div,alpha,binary_math,floorDiv,binaryMathFloorDiv,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.fmax,alpha,binary_math,fmax,binaryMathFmax,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.fmin,alpha,binary_math,fmin,binaryMathFmin,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.fmod,alpha,binary_math,fmod,binaryMathFmod,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.gcd,alpha,binary_math,gcd,binaryMathGcd,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
alpha.binary_math.greater,alpha,binary_math,greater,binaryMathGreater,ScalarOpRequest,standard,architecture-agnostic,usually-differentiable,elementwise,stablehlo;mlir-arith;ptx
